flag_id,occurrences
0x154,"event_0098.txt: Inside the water tank is\r\na Jewel of Truth.\BRK | Inside the water tank is\r\na Jewel of Truth.\BRK\WAIT_CLICK...But, your hands are full,\r\nso you can't hold it.\BRK || event_0098.txt: Inside the water tank is\r\na Jewel of Truth.\BRK | Inside the water tank is\r\na Jewel of Truth.\BRK\WAIT_CLICK...But, your hands are full,\r\nso you can't hold it.\BRK || event_0155.txt: There is a Jewel of Truth in\r\n\xFF#'s house.\BRK | There is a Jewel of Truth in\r\n\xFF#'s house.\BRK\WAIT_CLICK...But you can't hold it,\r\nbecause your hands are full.\r\n || event_0155.txt: There is a Jewel of Truth in\r\n\xFF#'s house.\BRK | There is a Jewel of Truth in\r\n\xFF#'s house.\BRK\WAIT_CLICK...But you can't hold it,\r\nbecause your hands are full.\r\n || event_0224.txt: A Jewel of Truth is\r\nfallen behind the calendar.\BRK | A Jewel of Truth is\r\nfallen behind the calendar.\BRK\WAIT_CLICK...But your hands are\r\nalready full, so you \r\ncan't hold it.\BRK || event_0224.txt: A Jewel of Truth is\r\nfallen behind the calendar.\BRK | A Jewel of Truth is\r\nfallen behind the calendar.\BRK\WAIT_CLICK...But your hands are\r\nalready full, so you \r\ncan't hold it.\BRK || event_0322.txt: A Jewel of Truth is\r\nfallen in the bookshelf.\BRK | A Jewel of Truth is\r\nfallen in the bookshelf.\BRK\WAIT_CLICK...But your hands are\r\nalready full, so you \r\ncan't hold it.\BRK || event_0322.txt: A Jewel of Truth is\r\nfallen in the bookshelf.\BRK | A Jewel of Truth is\r\nfallen in the bookshelf.\BRK\WAIT_CLICK...But your hands are\r\nalready full, so you \r\ncan't hold it.\BRK || event_0335.txt:  || event_0335.txt: There's a Jewel of Truth\r\nfallen in the Refrigerator.\BRK | There's a Jewel of Truth\r\nfallen in the Refrigerator.\BRK\WAIT_CLICK...But your hands are\r\nalready full, so you \r\ncan't hold it.\BRK || event_0335.txt: There's a Jewel of Truth\r\nfallen in the Refrigerator.\BRK | There's a Jewel of Truth\r\nfallen in the Refrigerator.\BRK\WAIT_CLICK...But your hands are\r\nalready full, so you \r\ncan't hold it.\BRK || event_0368.txt: A Jewel of Truth is fallen\r\nbeneath the street lamp.\BRK | Found a Jewel of Truth \r\nbeneath the street lamp.\BRK\r\n...But my hands are\r\nalready full, so I \r\ncan't hold it.\BRK || event_0368.txt: A Jewel of Truth is fallen\r\nbeneath the street lamp.\BRK | Found a Jewel of Truth \r\nbeneath the street lamp.\BRK\r\n...But my hands are\r\nalready full, so I \r\ncan't hold it.\BRK || event_1050.txt:  || event_1050.txt: "
0x155,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0820.txt:  || event_0991.txt: You can't use that now.\BRK || event_1017.txt: 
0x156,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0821.txt:  || event_0821.txt: I hope my wish \r\ncomes true...\BRK || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK
0x158,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0991.txt: You can't use that now.\BRK
0x159,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0822.txt:  || event_0822.txt: Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 10,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x15A,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0823.txt:  || event_0823.txt: Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 100,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x15B,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0824.txt:  || event_0824.txt: Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 1,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x15C,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0825.txt:  || event_0825.txt: Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 10,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x15D,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0826.txt:  || event_0826.txt: Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 100,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x15E,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0827.txt:  || event_0827.txt: Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 1,000,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x16,event_0093.txt:  || event_0098.txt: Inside the water tank is\r\na Jewel of Truth.\BRK || event_0155.txt: There is a Jewel of Truth in\r\n\xFF#'s house.\BRK || event_0224.txt: A Jewel of Truth is\r\nfallen behind the calendar.\BRK || event_0285.txt: You'll have to wait until \r\nwhat you bought arrives.\BRK | There is a phone.\BRK || event_0322.txt: A Jewel of Truth is\r\nfallen in the bookshelf.\BRK || event_0368.txt: A Jewel of Truth is fallen\r\nbeneath the street lamp.\BRK || event_0370.txt:  || event_0371.txt:  || event_0372.txt:  || event_0374.txt:  || event_0574.txt:  || event_1051.txt:  || event_1051.txt: 
0x160,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0829.txt:  || event_0829.txt: Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 100,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x161,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0830.txt:  || event_0830.txt: Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 1,000,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x162,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0831.txt:  || event_0831.txt: Ta-daaaa!\BRK\WAIT_CLICKYou have shipped\r\n10,000,000 \xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x163,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0832.txt:  || event_0832.txt: Ta-daaaa!\BRK\WAIT_CLICKYou have shipped\r\n100,000,000 \xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x164,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0833.txt:  || event_0833.txt: Ta-daaaa!\BRK\WAIT_CLICKYou have shipped\r\n1,000,000,000 \xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0991.txt: You can't use that now.\BRK"
0x165,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0834.txt:  || event_0834.txt: Ta-daaaa!\BRK\WAIT_CLICKYou have shipped every kind\r\nof items you can ship.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK || event_0847.txt: I'll marry you if you want,\r\n\xFF!. \BRK || event_0991.txt: You can't use that now.\BRK"
0x166,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0976.txt:  || event_0976.txt:  || event_0976.txt: Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n10,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK || event_0991.txt: You can't use that now.\BRK"
0x167,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0976.txt:  || event_0976.txt:  || event_0976.txt: Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n100,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK || event_0991.txt: You can't use that now.\BRK"
0x168,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0976.txt:  || event_0976.txt:  || event_0976.txt: Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n1,000,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK || event_0991.txt: You can't use that now.\BRK"
